"","p_value_mix_compsym"
"BLVRB",0.335598563307243
"AMY1A",0.426663161315764
"OR1N2",0.89834540844238
"SUZ12",0.167771170843157
"SEL1L3",0.00166664667129105
"PTPRVP",0.580558424810331
"DDRGK1",0.281058546528653
"ANKK1",0.855260639205742
"ALOX5AP",0.0650357932629878
"OR7G3",0.164795477662589
"SCN11A",0.0327974684561016
"FFAR2",0.0014154955496146
"ZNF544",0.0294776738276728
"MRPL17",0.00234903533062054
"ARL6IP6",0.23428853392253
"AIG1",0.759768531824978
"CXCR3",0.00241113839591117
"KLRD1",3.37778611054757e-05
"PSG1",0.845750692290647
"EIF2S2",0.982829442726746
"XPR1",0.492132994370578
"TMEM215",0.377016110696626
"ZFYVE26",0.467224290654107
"ARNTL2",0.094893008765564
"HOXD3",0.328829697825076
"EID2B",0.213466460138925
"ARMT1",0.0337979282939619
"ELOVL1",0.506679778943539
"UPF3B",0.11235518970827
"PHF3",0.191162310776689
"IPO4",0.0298954648800913
"CHURC1",0.920617100208261
"COX7C",0.035464487986458
"KRTAP11-1",0.234964215255019
"E2F7",0.508076909515089
"LLGL1",0.875852538739428
"PSMB9",1.75375928559894e-06
"ACTR10",0.826239144470278
"SMCO4",5.23011482921569e-05
"AHSA2",0.170282274944178
"PAQR9",0.488281563879044
"KIAA1468",0.805059980639244
"PAPOLA",0.801933615378463
"ACKR3",0.0179456141488774
"PIGH",0.487375691596898
"PPAN",0.223220536455045
"CSF2RB",0.0229804279085111
"ATP6V1E1",0.816140972399301
"HOXB8",0.953724005543681
"ZNF22",0.0843892927623998
"OR3A1",0.642275404415914
"SMR3A",0.281226262123968
"STK17B",0.710977018066923
"HDAC6",0.650263120039239
"FAM71D",0.221005104697133
"SLC6A11",0.310748323669683
"PCF11",0.493694348407372
"KCTD17",0.932712538386817
"PQLC1",0.86359566518007
"MCM6",0.0155257541442346
"TBL1XR1",0.0130913638809467
"CCDC28A",0.611738003850965
"GABRA6",0.603180388259052
"ADAMTSL3",0.855765999083519
"GPR183",0.00246446437947759
"CLCNKB",0.99762881167512
"SRPK1",0.129132020862612
"ZAR1",0.610527680106997
"FOXH1",0.860016629461974
"MRPS25",0.132850495868371
"SRBD1",0.00291218533317941
"PLCXD3",0.719240003931793
"RASSF9",0.853272424003915
"CAMTA2",0.997561422229161
"RBPJL",0.55825160568847
"EMC4",0.00652626411500504
"NUDT21",0.50676385607709
"CCDC185",0.908867823588136
"MYH1",0.835642290198782
"SOCS2",0.0111243935520898
"MUC7",0.301933919433246
"ANKRD55",0.302771236838014
"FZD5",0.78338458785879
"ZNF560",0.0743035525165468
"CAPZB",0.72527067976202
"MYL3",0.0584637033469162
"TSPAN5",0.0827073315293738
"CMTM2",0.839629059507982
"NFKB2",0.0380932958174656
"PRSS58",0.495412619925671
"SIX3",0.587898054102636
"ZNF609",0.814498856701317
"XKR5",0.628032797701433
"TEKT3",0.84953577131578
"MARC1",0.0715427033164381
"SLC30A9",0.492684591557841
"TNNI3K",0.00872754327428168
"PPM1J",0.991331731403281
"PPIL4",0.749181545106967
"CSGALNACT2",0.145718399704068
"OR6C1",0.192713670315017
"OR2B11",0.412470030510232
"MRPL55",0.0424864725859394
"PRPF38B",0.12479511021231
"OR10X1",0.508868073793848
"TTLL10",0.163033776251906
"TMX2",0.013962801404807
"SNORD14A",0.0508250985217642
"FBXL6",0.0741050455112062
"SAMD9L",4.44294400716907e-07
"N4BP2L1",0.889948008474336
"DNAJC9",1.87527844507337e-05
"ZNF441",0.0970182756800535
"GJB1",0.3816056650497
"IGBP1P1",0.608774873804721
"CCDC51",0.173555143449983
"STARD8",0.315467618180378
"OCIAD1",0.749505380042665
"PNPLA6",0.0685883527715065
"KIF4A",0.020964407225007
"PSORS1C1",0.0730492771771632
"CROCC",0.771985672070267
"CDC23",0.391412632446223
"GYPA",0.973672698031919
"ZNF398",0.528859448466273
"DOCK2",0.116246112491543
"MYBPC2",0.698242608008767
"GALC",0.644886162067522
"DIS3",0.105079235285518
"SNRNP40",0.000456519786796984
"XYLT2",0.000344257059368351
"MARS",0.0464164885647452
"ANKRD22",4.55336111862042e-05
"NOMO2",0.210306231338509
"PIGM",0.560485184501693
"RBSN",0.0555619770082775
"TAF1L",0.858647950790028
"OR4F15",0.00115511360625799
"SNAPIN",0.869339968005292
"DHH",0.731438020719082
"SSC4D",0.449575823761467
"ACAT1",0.0196782738857332
"CATSPERG",0.066306977968508
"NKX2-5",0.0311947597549406
"LMO2",0.360116674134677
"B3GNT3",0.0534529887382417
"HHIPL2",0.889874961728245
"ETNK2",0.815000734438952
"NR0B1",0.920993133740996
"RILP",0.0333200242866796
"OR6C2",0.227187440403797
"MRPL36",0.0195167666999864
"PRMT6",0.406371858084924
"TUBA1B",0.0336924862165878
"PPFIA3",0.61715374104211
"LRTM1",0.745098366330654
"GTF2H4",0.0299279283094655
"HSF2",0.0982599027570242
"WNT5A",0.0861886555833627
"WDR66",0.112033748719705
"CST3",0.0922509078216713
"ZNF511",0.0394576211451456
"KCNH4",0.440111725972605
"NBPF9",0.324917001783595
"SLC9A1",0.0853994325981855
"CSNK2B",0.418173057209918
"KLKB1",0.532000931545424
"DEFB114",0.035167586800813
"HMOX1",0.207719619611489
"LOC401357",0.00181448505414367
"CD55",0.214652484840561
"RPS21",0.174771343417813
"BBS1",0.920995538128804
"OR2C3",0.911743781854551
"GCA",0.0747568429203036
"CEP72",0.89570620252035
"VBP1",0.0934889153611072
"SESN1",0.0816544978350441
"NME4",0.495035207899769
"PGM1",0.192462935363033
"PPP1R3G",0.0874882943102294
"MANBA",0.40206245868953
"SPINT2",0.517314603248483
"ZNF692",0.256791149854544
"RFTN1",0.0104653444104514
"CFDP1",0.906620286119061
"SPATA12",0.450102781798366
"PPTC7",0.00845512542892368
"RAB6A",0.340754868621029
"MRO",0.156421922113705
"FIG4",0.0939166303155624
"NRDC",0.00198003541026142
"ARG2",0.919258333863588
"ZNF106",0.0443063640719406
"ARV1",0.01287819193804
"KCTD6",0.924994037270786
"ATXN1",0.0365186769939932
"PSME3",0.785989901699175
"HTR6",0.562358268109432
"DOCK4",0.329881120319132
"PCDHB8",0.747571244980658
"NPAP1",0.582312673291827
"PLIN2",0.0583989901099021
"KRT222",0.743851652584704
"ZBTB48",0.132300399060359
"SNRNP25",0.00238721163272932
"SENP2",0.177977297146772
"MSANTD4",0.387450313597001
"STOML1",0.0553320056034441
"KRTAP19-1",0.925346187763991
"LOXHD1",0.0855431250996668
"RLF",0.459986783965973
"S100P",0.795890472764453
"DOCK6",0.398429791114455
"OR5D14",0.21580038829297
"IFITM1",0.0111181460876838
"FAM78A",0.405556115006804
"TNFSF10",0.00958656404600429
"SIAH2",0.0168517536409683
"GOT2",0.289963060978012
"COQ3",0.0376808159163796
"YEATS4",0.00132842995363169
"DCUN1D4",0.0566457171889249
"GABRA4",0.296323765441552
"EMD",0.0433374329077297
"KRT77",0.735437269337454
"RFTN2",0.205287543938189
"KRT81",0.981399005943435
"TSKU",0.305053378906617
"GJB7",0.498764742965225
"CDS1",0.0881362021143054
"GPC1",0.74474985863999
"LEO1",0.192253194277755
"CXCR4",0.0338289245033217
"FN3K",0.256562965809245
"CCDC97",0.599447298913358
"BIRC6",0.945991596483448
"AMZ2",0.198176197978944
"KRT5",0.623415153620717
"ROMO1",0.0531121354328289
"POLR3K",0.0319303537853858
"SCN10A",0.746784247218159
"SYNE4",0.434373509323298
"CPLX1",0.678847876441386
"APBB1IP",0.000948322191167737
"C8orf86",0.835101377786175
"FCAMR",0.0520330515607311
"OR2S2",0.793744153081753
"MCUB",0.144638531880971
"ABHD3",0.605382389938885
"NDST3",0.0252600208937003
"PSG9",0.0621209237304233
"PRAC1",0.961108888324085
"PTX3",0.670350120180149
"DNAL4",0.0114224194019544
"ALPPL2",0.118749700126934
"SEC61B",0.00371865318494639
"DPY19L2",0.221462385921776
"WDR75",0.0909281646872171
"SLC28A2",0.38743109534123
"MYO16",0.282429364791089
"ATG4D",0.228613979869135
"IGHMBP2",0.297232950823453
"PPIH",0.0612732178495936
"SH3BP2",0.528172535851423
"CYP11B1",0.292812120856717
"ATF1",0.902483446360698
"FIGLA",0.97131829101857
"SERTAD3",0.0307395886365267
"CCNB2",0.00720983449558704
"C1orf50",0.141850740525673
"IHH",0.794466759430511
"OR3A3",0.941089544502393
"MGST2",0.266333602669707
"ZNF91",0.0770501891617209
"PRDM8",0.0590931791801439
"SYMPK",0.152376214575282
"ZNF677",0.1475594806269
"ZNF280A",0.465357822828841
"ABTB1",0.076416184265074
"SCGB1D4",0.204225196423543
"APOBEC3G",0.0916933981412985
"OSBPL5",0.346652174513151
"THOC1",0.220250796769351
"XIRP1",0.852122263755895
"ALDH1L1",0.556901270197186
"FOXJ1",0.802312502685141
"C10orf99",0.244724622954989
"RHOB",0.267814572223735
"PTTG1IP",0.064892845720027
"PCTP",0.296038897990182
"WDFY2",3.89231849906487e-05
"SMPD3",0.712777886532485
"RBM18",0.128933227965594
"KRTAP5-2",0.194550140651747
"RERE",1.11429533360705e-05
"ITGA1",0.215007365958056
"CA13",0.111903552593073
"SDC3",0.0659081112425669
"REG1A",0.736344728426319
"DCTD",0.441280644286915
"AGTRAP",0.0206860975921882
"LOC644285",0.694120304159984
"VPS36",0.187114477614282
"HS3ST5",0.967361365789483
"ICAM5",0.366411831910891
"MRPS24",0.0570041104898376
"HEBP1",0.383768723738184
"SPEN",0.132226763651632
"CDK6",0.47477118602878
"PLPP6",0.580770714284122
"AGA",0.307928358311328
"GABRA1",0.397947316998088
"TOM1L1",0.541473455455608
"EPHB6",0.52450492560348
"GLT8D2",0.236220972138346
"PPP3CB",0.171598120640704
"GULP1",0.357819748337243
"CFAP44",0.639736041799261
"TAS2R50",0.09751941943486
"KMT2D",0.437733431007937
"TSSC4",0.0467790738670037
"C22orf15",0.0121764969679617
"CD163L1",0.767005916627381
"MTMR12",0.61466356701312
"PRCC",0.31752950011488
"ZNF185",0.24640789457284
"VKORC1L1",0.319249759424272
"PIAS4",0.391846161665567
"TOP1P1",0.25442822553444
"APOC2",0.050930326510181
"FAM160B2",0.0381485010026744
"ANAPC4",0.172073850529001
"ZNF572",0.566287311928231
"MMACHC",0.226570611301325
"C11orf44",0.382529514733719
"KIFC2",0.899594587605105
"NOS1",0.343031838337175
"TARBP1",0.198460293162132
"SF3B3",0.00741962388800425
"BIRC5",0.739062724048266
"RAB4B",0.0759065053999197
"SYVN1",0.979902170107877
"PRDX6",0.39103592333151
"WDR76",0.410809353513425
"GALK1",0.223591994419802
"RAB3IP",0.00315969569427801
"MXRA5",0.110158689727331
"GPRIN2",0.00588064550737618
"GPR139",0.759260353777084
"TMC4",0.615485525661103
"CLCA2",0.297784752035265
"STOX2",0.672861353457615
"MVP",1.54722996019862e-05
"TMED5",0.348355115111532
"PCDHGB8P",0.24577764328017
"SLC25A47",0.972381619842621
"DIMT1",0.0105344734019197
"SPOUT1",0.131022690164817
"PPFIA2",0.486895348392034
"EHBP1",0.0906524810095552
"PPM1N",0.825184340986607
"AEBP2",0.326611332007357
"ALX4",0.741702925439279
"GOLGA8B",0.0323343700899685
"TAX1BP3",0.265702148848737
"SRF",0.764325507392174
"ARHGEF6",0.415349287371577
"CRCT1",0.225780636561712
"PCGF3",0.0425173564888826
"PHTF1",0.479461920131771
"KCTD20",0.0506180802530333
"KIAA2013",0.0563018662970351
"LAT2",0.001319648186596
"YIPF1",0.00232450433417832
"ZFC3H1",0.25536193058488
"XKR3",0.645408817792406
"TMEM147",0.674700904442934
"EPHA7",0.258964076955423
"FAM162A",0.0625057388413895
"TMEM268",0.000468615743445136
"ENOSF1",0.183012191620084
"ADA",0.0194927924485254
"SLC35E4",0.301097381420124
"RPGRIP1",0.588773625481998
"SLC5A7",0.283185801321881
"POLD4",0.0860235047890454
"HSPE1",0.0110207726489836
"AP2A2",0.802538198800672
"TEX12",0.499426234685147
"RRBP1",0.993075370854607
"TRIB1",0.0032684115707513
"ASTE1",0.0131639803840598
"IQGAP1",0.00261262087652682
"CNFN",0.3557432071886
"EIF1",0.668919388010347
"NOL7",0.016667490770116
"FAIM2",0.861961458559825
"DKFZP586I1420",0.00578419446987123
"LCN15",0.0344699040089674
"RHO",0.352597853216419
"ETV2",0.474302380109131
"YIPF6",0.326169096933313
"TBC1D15",0.682856759947987
"HCP5",0.336246215093752
"LINC00493",0.0258928392170301
"BOC",0.278341441315925
"GALNT1",0.537511934476133
"MAK",0.0996995732160254
"RNF5",0.356634276577306
"TM7SF3",0.22677241374061
"SDCCAG3",0.0493074659345517
"FBP2",0.335406187789497
"SNX8",0.6714202325546
"SLC25A10",0.512219251660395
"FAM89B",0.792160260531252
"TMED4",0.104313424865654
"HIBADH",0.139410045832259
"FDPS",0.621335837220274
"ADRB1",0.498497015859567
"ZNF76",0.90128853935857
"ZNF835",0.81878524571349
"SPRED1",0.192147098610578
"TCAP",0.275876916923924
"NAP1L4",0.180448230938779
"WWP1",0.148413830294587
"TUSC2",0.617682824531587
"GPR137",0.459590931511327
"CAMK1G",0.235294144881768
"FZD7",0.400340169801603
"GNG4",0.873692618315952
"SUFU",0.531349065893045
"IRF2BPL",0.00424741942994469
"LRMP",0.846334695860365
"AREG",0.225495595562429
"PDIA2",0.729254240304178
"ATF7IP2",0.183534297923986
"MRPL18",0.00712631752329442
"PRKRIP1",0.443582228683776
"KLHL25",0.217244520905316
"DPYSL5",0.173333874221995
"CCDC47",0.772298121745423
"CLDN6",0.146785390386132
"GPR89B",0.0978161293665541
"SLC31A1",0.0156944181040548
"HOMER1",0.711239630798098
"ZKSCAN4",0.227025203950963
"DCAF17",0.345457582203234
"TMEM263",0.0604698354270483
"TPK1",0.19029690210871
"SMUG1",0.150028844491742
"PLEKHH3",0.604234795895546
"COX14",0.0241392989387079
"NRG4",0.576838013308031
"THBS3",0.435322054238492
"RBMXL2",0.159660057307902
"KAT8",0.0691588547784468
"OR2J3",0.896933796062976
"CBS",0.105426512441216
"RAVER2",0.969030673694443
"MEFV",0.00179776481026687
"MAS1L",0.209416228079846
"CLVS2",0.933383871569592
"SRXN1",0.0416989949451591
"OARD1",0.00505140306087399
"OR4P4",0.138930793699026
"MRPS17",0.00169279411170168
"CTNNA1",0.0078072072966164
"FKBP15",0.0543592985171596
"PRKG2",0.439530269479851
"C22orf39",0.0768205573674139
"HTR1D",0.375801142421746
"LSMEM1",0.37469879087886
"OR1F2P",0.711914620957728
"OXTR",0.326325687634201
"VNN3",0.0245720865834294
"CTSF",0.638397587531784
"MOAP1",0.125485349598521
"THOC7",0.0254121176182479
"OR51V1",0.506203984599906
"SCARNA9",0.139661996212565
"OXLD1",0.0667227338214853
"PCDH19",0.36559963052698
"CLHC1",0.108127430037455
"LZTR1",0.240668774392971
"TGFA",0.0937422063281559
"ITPRIP",0.000952932842538517
"DNM1",0.166655427256285
"GPC6",0.754027225762795
"LPCAT3",0.0188213819267672
"LRG1",0.00439211100830203
"RAB39A",0.180334864290593
"ZNF721",0.43593199291028
"KLHL26",0.766622676282469
"DDX5",0.901964844569974
"MOSPD3",0.651383618430977
"RPS10P7",0.14173791614099
"KCNJ6",0.363077498520155
"PDE3A",0.563244577662882
"RFPL4A",0.668844158651102
"TAPBPL",0.000212581676654334
"NHLH1",0.368771824011928
"SOX9",0.215158251877328
"KRTAP19-5",0.749342123355613
"C1orf131",0.00221619292731375
"WDR13",0.353555148698918
"CD24",0.997808219178961
"PPP4R1L",0.0994455299053686
"ADAMTS9",0.958347723516142
"SLC14A1",0.33673319765966
"LSM8",0.0299060751826987
"CFAP43",0.861929532199181
"LIPI",0.753313848671509
"PGAP3",0.0557850940205566
"RILPL1",0.129222514282161
"PPP2R2D",0.24075604664277
"LTV1",0.216653827752106
"ZNF486",0.371158043276897
"ALKBH4",0.582884863779336
"GMIP",0.100837841424931
"TBC1D32",0.87172769750334
"B4GALNT1",0.0533200625907852
"C4orf17",0.650907535286919
"PFKP",0.344549970649813
"DHX37",0.850384070265567
"IFITM3",3.94106985492215e-05
"POU6F1",0.170716061198114
"ART4",0.690271569274374
"RBM12B",0.750663989367466
"TRIO",0.15544964695028
"FLYWCH2",0.274406707401101
"CFHR3",0.438679966580894
"RAB5A",0.434488534789882
"SLC30A3",0.305692333349816
"TOR1A",0.996912062376248
"BANF2",0.453054856115577
"BIVM",0.0287565301477154
"PPA1",0.0443721200844833
"VRK1",0.107314921433226
"FHL1",0.474920624878492
"WDR81",0.92643854701972
"CELA1",0.202786540724368
"MIER3",0.201654518305444
"NIPSNAP1",0.0934428864417286
"EBPL",0.204579695335732
"TCAF1",0.23583563197405
"GAB3",0.315480343591912
"BAK1",0.0201689763453208
"SHTN1",0.0351454862240692
"SIN3A",0.207634778439656
"C18orf21",0.593785073911569
"MYO1D",0.18544107153065
"CUL9",0.409671912849643
"JUN",0.471720619988319
"PPL",0.636417460902617
"TK1",0.0447549719973069
"TYMS",0.00471248252135828
"CEACAM8",0.760563089156571
"SPRR2B",0.833515050691289
"RXFP4",0.282334347192407
"CHD8",0.257349639978313
"MRPL23",0.117682213007016
"GNG3",0.288594828931939
"VSIG1",0.393999842879983
"PSD",0.851722876219416
"ADAT3",0.108296660446788
"LIN7A",0.801358629001126
"ENTPD4",0.563276545539089
"POMK",0.759056246678009
"SV2B",0.178605137957099
"TMEM230",0.240370058065245
"PDIK1L",0.176107553974089
"C17orf78",0.0280135580123851
"ZNF793",0.800875976880886
"TLX3",0.645133330574403
"SLC6A8",0.327300692421123
"UBL4B",0.773938300631784
"RASL12",0.439149943313756
"CDKN2AIPNL",0.962654387336409
"ACADVL",0.334415223197075
"NT5C",0.00308362810034858
"NTNG2",0.00975229757994254
"BBOF1",0.0802301590101857
"PRSS55",0.727873082514588
"TNR",0.0970495820014226
"CPNE5",0.408831614109493
"TEX43",0.0777168235696035
"PDE7B",0.742785252481791
"GRSF1",0.125447582584654
"MESP1",0.195768391890754
"SFN",0.100515770074406
"C1orf140",0.382478181077695
"FRAS1",0.742561242718663
"HEXB",0.0980737858048761
"C11orf97",0.760151093843943
"ESPN",0.378485805754132
"ZNF18",0.117375665072157
"MS4A2",0.829816123776527
"PDCD1",0.714548557663838
"SPACA4",0.526727507027986
"PLEKHH2",0.111102014324171
"GLDC",0.507508581861927
"MYBBP1A",0.686792198511029
"UBE2E1",0.145861106971449
"ZNF235",0.321931219716584
"CSDC2",0.0396556044691619
"OR4C46",0.646113416985532
"TMEM182",0.754344758470759
"USP14",0.283209802206067
"MCM3",0.0204477484722939
"CEP128",0.543560353659512
"FATE1",0.724045682385414
"BABAM1",0.189795212869403
"TSACC",0.734861941951832
"B9D2",0.0655185751683296
"LHX2",0.501831502220621
"C14orf28",0.837071043442897
"AQP5",0.0536443253733159
"MARCKS",0.0671149418129161
"UBAC1",0.790078517771255
"SHC4",0.739636444665003
"TLDC2",0.0259838034708142
"MIF",0.055594697729625
"TTC33",0.742710369696027
"LDHA",0.108130982675658
"SPACA1",0.836447648293025
"RC3H1",0.647750297973485
"GOLGA1",0.837586097634526
"TINAGL1",0.201086586268203
"PLA2G5",0.917161622943037
"FAM104A",0.0189345930641162
"DHRS1",0.937281880621707
"NICN1",0.58322771898747
"ZNF700",0.21495083613328
"PRPF18",0.139736138905866
"KRT32",0.135892819426271
"ZNF682",0.718960172621327
"PRSS48",0.227102208426618
"IFI30",0.000317229395494928
"NDST1",0.0149987077140753
"CYP1A1",0.987821776145105
"BLID",0.768589989487658
"CLEC11A",0.912049308256366
"ADORA2A",0.0474433323992885
"NDUFB5",0.056119627281308
"IGF2BP3",0.0575640989325656
"ALDH1A3",0.641224306146507
"FAM8A1",0.194212444815023
"DHRS7",0.265692893574992
"LOC400867",0.368826262355455
"LAIR2",0.000150494647544711
"ACVRL1",0.777899814191356
"CPA2",0.0105646763271009
"ZNF394",0.390123645835993
"CSTF2T",0.541975988868415
"CNTD2",0.810539271285005
"PADI4",0.0435127274509701
"SMG8",0.109892830963458
"YWHAE",0.041470871708178
"MICU1",0.0107512366972656
"TMEM161B",0.721539697315638
"UBAP1",0.0120047476932607
"NPLOC4",0.33235465950477
"SPTBN5",0.167372663462944
"PRPH2",0.675297658285472
"PPIG",0.703545726751952
"SPOPL",0.957479609065568
"STRA6",0.351834160041397
"IGF2R",0.00328150119686119
"PKNOX2",0.0992789485941714
"HINT1",0.0375434663920629
"ESX1",0.943274798755447
"LINC01551",0.51145915047737
"AKAP17A",0.597724011155098
"GYS2",0.281459341733294
"TAS2R31",0.593325413350378
"GSE1",0.386652220752969
"SKA2",0.12311218388726
"LY86",0.343959120346184
"ART1",0.0817277431075457
"TNS1",0.188164179916984
"OR13D1",0.0634354096444013
"GNG2",0.867107105491027
"ANP32A",0.00546162387414216
"SNCAIP",0.97104508250113
"MICAL1",0.0436744171284483
"PCNP",0.0735466209175175
"FAM46B",0.00178250886453962
"RPL10A",0.000704427365710863
"CCDC157",0.246900137702546
"BCAS4",0.000282359634421736
"ADGRG7",0.827726954401137
"MMP23B",0.0874346241238671
"TCEB3",0.302531723517283
"ATP7A",0.809560240130268
"C1QL4",0.154886347479908
"FAS",0.0446382254447617
"SMCHD1",0.375682514674412
"RUNDC3B",0.0730416208651953
"C11orf24",0.888113639314067
"GSTO1",0.190984899609586
"R3HDM4",0.0738103361864473
"RGS8",0.0274852230262429
"LCE3E",0.644064544014247
"RBPMS2",0.124093423928306
"PNPLA1",0.858381083094549
"SBSPON",0.654684558380633
"MS4A8",0.714718924323103
"OR8K3",0.4549547098082
"KCNJ10",0.823953941324171
"IQSEC1",0.00076123259936679
"RTCA",0.180284155107429
"PPP1R7",0.408821914384559
"SLC4A7",0.20265882919931
"FAM3A",0.647868614714402
"PRKACG",0.412188154118681
"PLCD4",0.643560327597278
"FOXI2",0.012028470805003
"ACAP1",0.953330166506816
"MAGEB4",0.379365654083159
"LIPM",0.590510414146131
"SPANXN4",0.220949738649639
"PLA2G12B",0.928145403256973
"ITIH2",0.968483330815401
"CEP68",0.0159756632774455
"TPSD1",0.705272590932629
"LRRC66",0.207760699774468
"MFSD13A",0.194428473116219
"PYCR2",0.0169434588781153
"COX20",0.14634613877278
"ZFHX3",0.57733105113494
"GUCY1A3",0.143549087901355
"APLF",0.738492025499777
"DRAM2",0.634987067536996
"TOMM5",0.09540679230132
"CPN1",0.558088620005649
"COL28A1",0.269315104816143
"OR4A16",0.373588312834187
"FSCN1",0.0595868696618243
"RNF40",0.35122933757001
"HSD17B2",0.963200332019205
"LBX2",0.586307704401871
"RPL37A",0.00417943169624035
"ZNF25",0.448691262443745
"EHD2",0.925934144294807
"STRBP",0.0040419593469772
"MYO5C",0.308314895745406
"ALKBH6",0.0202465522186619
"NAALADL2",0.986272673120697
"ADCY10",0.784446654419881
"SBNO2",3.90215097334084e-06
"COMMD9",0.674801044888423
"AKAP3",0.705224583795348
"HIST1H2BN",0.960719540465009
"TSPY8",0.750266540085076
"TMEM266",0.63710576979799
"MORC1",0.115071977541742
"CLEC4D",0.171155988283204
"ARHGEF19",0.244215663158675
"CBR1",0.620414735108592
"PSMC3",0.433873288153995
"MYL6",0.296382543074253
"ATP5SL",0.6754737827178
"LDLRAP1",0.0605266258052747
"THAP9",0.918782094387331
"XRN1",0.0115629265298401
"TCERG1L",0.570654868283602
"TAS2R1",0.518019132507727
"ING4",0.123860136843345
"FAM118A",0.618948230532749
"OR6C74",0.897417729040254
"PITPNB",0.812106795342761
"HRASLS2",0.49152435143441
"DCP1A",0.0249531585691013
"TSPAN7",0.562297587195779
"PRAMEF12",0.689481795147945
"DNAJB7",0.564612783117591
"APOF",0.676348697891313
"TMEM246",0.877675630421543
"CC2D2B",0.845790704155243
"BTBD10",0.89615930961506
"PRL",0.83199933149383
"NTF3",0.151429917379056
"CYP4F12",0.303413934887122
"FAM49B",0.357990926353734
"LRFN4",0.285273154310038
"XBP1",0.0713208452943676
"MSGN1",0.986040575921735
"RHBDD2",0.854764857668118
"LINC00303",0.961361141614816
"VAMP5",0.00124155249409818
"CARHSP1",0.511878507207584
"SSBP1",0.0349532866074339
"HSD17B14",0.0631022981337141
"SPCS2",0.173766904451834
"CCDC144NL",0.416730058989645
"COX8A",0.117143853378006
"COPG2",0.786800182142171
"EIF3IP1",0.666296700467746
"OR10A4",0.354161707095501
"NACC2",0.00175524695857308
"ZSCAN16",0.954937309917331
"VPS13C",0.0302671609435176
"CREBBP",0.0167823249713756
"GINS2",0.00184444428310431
"WFIKKN1",0.247601751457081
"SSMEM1",0.276861488718294
"NGEF",0.320922345908738
"TMEM26",0.586691668773391
"CAMK2G",0.474754381523078
"KCTD21",0.292759072986224
"TDRD1",0.496963694144526
"KLHL1",0.968629004745459
"PGF",0.721868580165951
"CDHR3",0.0240298539021037
"TNNC1",0.562271369842241
"RCN3",0.0994261502667611
"PCGF2",0.397585046833639
"CCDC117",0.151423333208488
"LYPD4",0.49001671960522
"NDRG1",0.494176126223415
"TRMT12",0.671633617021448
"TMEM155",0.728275310749722
"RSAD1",0.352815932329685
"RDH16",0.953522613831392
"OR10G4",0.921921945118057
"SLC39A2",0.956913018861554
"RUSC2",0.809514483445208
"NLRP1",0.0638633421182216
"CNN1",0.605269894893237
"FAM234A",0.23026096196635
"RABL2B",0.170399926611053
"ABCF3",0.68740961031853
"TSPAN2",0.802463113787613
"PBX3",0.0343508940154204
"INPP5B",0.674537396478267
"ZNF524",0.568473826529775
"LVRN",0.54086531128146
"MAP3K7",0.5428075666998
"PLA2G4C",0.570703069348978
"ASRGL1",0.742559906119916
"JUND",0.276494707762663
"UVSSA",0.149826418980725
"TTF2",0.528434482139281
"HOXB2",0.0305146923490935
"MYOF",0.00154771485740944
"COMMD7",0.00241678578707461
"TMEM156",0.251289082973287
"C11orf87",0.10380332321052
"ZNHIT2",0.77089666571144
"DYSF",2.45872169531672e-05
"RPP40",0.00832428631052659
"HRH4",0.13637014331519
"DNAJC27",0.0570026246899445
"PPP2R1A",0.43879535333178
"RAB34",0.0632689474154565
"NFYC",0.140738574247559
"SLC25A44",0.0135408596889223
"DRG2",0.703088395232438
"BAIAP3",0.586631588599203
"RHOQ",0.000783129915151933
"NUPR1",0.499610253351954
"RPS4X",0.00314650290647111
"IL1R1",0.507051547775333
"TCEB3C",0.772140823253799
"LRRC7",0.340277668806845
"PNPT1",0.483715777660023
"PRUNE2",0.0949573739083661
"F9",0.0913923794231649
"LMBRD2",0.871814708142747
"TINAG",0.59187035445848
"TMEM88B",0.101002640768551
"ARHGEF12",0.101761840292727
"GFRA3",0.825897232078326
"DCUN1D1",0.247377082098872
"UBL3",0.435375730441505
"C4BPA",0.103799211220888
"MMADHC",0.0166560677705291
"RNF11",0.639168612529629
"WASF3",0.0856979105213625
"HEATR5B",0.251970787800192
"NAA35",0.183456708223797
"ZNF343",0.303265570553532
"SPRR3",0.92840195890858
"MTDH",0.965607705290529
"RARRES2",0.990335313184751
"VTI1A",0.857296987884331
"LAMC1",0.475683672505392
"S100A5",0.27353747976266
"ASB16",0.279599747965341
"RNASEH2A",0.940353074623772
"FAAH",0.454041511037896
"PCNT",0.000956109684307633
"C6orf223",0.741375229491718
"MPZ",0.367655785270365
"CYP3A5",0.660989075690891
"PTPRK",0.658804037342723
"MUCL1",0.740344807855415
"COL24A1",0.628590717203911
"E2F8",0.485299134056543
"PGR",0.680453265039838
"TLK1",0.268449389156067
"GPR151",0.475487989578221
"POU2AF1",0.987113218215595
"CCDC88A",0.793588042517457
"C11orf1",0.0282951931176105
"ZNF645",0.583990233449731
"PCDHGB5",0.00984179081341081
"TDRD9",0.0521851770742338
"SDS",0.152679660840691
"FAM199X",0.0157517252111641
"BMP2K",0.0205980688526269
"CCDC27",0.756875163616682
"GPR132",0.303663124790867
"SCAPER",0.842828104234139
"ZNF211",0.363934459472975
