"","p_value_mix_compsym"
"SRSF8",2.22044604925031e-16
"BORCS7",0.040834862080861
"GPN1",3.0752296771297e-06
"HAGH",0.0452626284491249
"SLC4A1",0.00759863300840147
"ZNF395",2.77225519607072e-06
"STRN3",2.37734276709034e-11
"PDCD7",0.0127950904456262
"CCL8",0.13126885875342
"EPN1",2.94499449937646e-07
"CHPF2",0.16614817140039
"CUEDC2",1.68891044904917e-06
"CDKN2AIP",3.99347444002274e-10
"OAZ1",0.000330920590525308
"CCNF",0.03236945874978
"ENTPD1",0.0320599904238217
"NFKBIA",4.07547717795609e-09
"CCP110",3.39446248887043e-11
"ZNF410",0.00173876576481291
"CCL5",4.86790785458879e-08
"UNC13D",0.000382985405923408
"KIAA0226L",6.66133814775094e-15
"RDH5",0.165768587931386
"C16orf72",0.233277796230861
"RAP2C",0.015255924920048
"CPNE3",0.000836295958626332
"SMARCC2",0.0323956049090368
"LRRN3",3.16489501273054e-10
"DNAJB9",2.81259534151701e-06
"PAICS",0.0142610255145457
"MTA2",0.0561924635318105
"FAM173A",0.000132162211967768
"DYNC1I2",0.00122866902091245
"ZRSR2",0.0971864418321142
"DMAP1",0.0143188342245482
"NCOA4",1.85298443255988e-11
"GNA15",4.7749228748728e-07
"H1FX",8.49876040764919e-05
"SERBP1",4.4951820044048e-11
"SLC25A5",0.000533463334738249
"TMEM141",0.0783293943886431
"RXRB",0.42452844409076
"GBP2",0
"FECH",0.000213409472360704
"URM1",0.00062328490757757
"HIGD2A",0.00220673506325142
"SMIM24",0.0218743522972616
"CALCOCO1",0.024684451185971
"ATRAID",7.94461019193449e-09
"BSCL2",0.874965992299043
"NAB1",0.00198346263117211
"SNRPB",2.43333743901175e-05
"POGLUT1",4.1099992298399e-09
"PLOD3",0.0333507120103014
"NCAPD2",0.039199799202764
"NOL10",0.117134272338971
"SND1",0.0971963392730171
"MT1X",0.0286627670426629
"PROK2",4.98850929120387e-06
"DNAJB1",1.59120297793525e-06
"SMOX",0.00732344947952057
"UBALD2",1.41795625685504e-07
"IL1B",4.55875825977614e-09
"CYLD",0.0169684146127211
"FCMR",1.01261302676292e-08
"ACAD9",0.0281390282885675
"EIF4G3",2.91353163817121e-10
"TRAPPC6A",0.0937169536105373
"SLC2A3",0.00247474941579362
"BTG1",7.0628516679605e-07
"MRPS16",0.160545640108587
"GNAI2",4.37192145485987e-07
"PHF5A",0.00130385152041734
"SF3B2",0.00985632358177524
"OSTC",4.56938819237696e-06
"EIF4H",0.00290357188513213
"GTPBP6",0.000936426352750264
"PPCS",5.89163481516941e-05
"PSMD10",5.3913762432245e-07
"NDUFS5",0.0025911445261515
"ZNF622",0.403023041260313
"KIAA1211L",0.00341183605743178
"PSMD7",0.72238987081209
"PPIAL4A",0.000170700184094041
"LGALS12",0.0190872412572948
"PIN1",3.15031493069995e-06
"PARP4",0.000283161074122851
"MPPE1",7.44401310235343e-05
"RAP1GAP",0.000563628918687664
"PDK3",0.000185492992281766
"RPL26L1",0.0109068232455454
"MPL",0.000368097514224508
"LRRK2",7.19914739266692e-06
"SAC3D1",2.86753880529567e-07
"GIMAP7",0.0068692687109162
"PHF11",1.90912341491156e-09
"CREBRF",9.33405197578452e-09
"HMGN2",0.00660530124220271
"COG2",0.0225856637296379
"DNAJA4",0.177870159744763
"ZSWIM6",5.09330932985108e-09
"NIF3L1",2.43587560356806e-05
"TDG",8.70635119554208e-09
"INTS9",0.108414918568038
"CENPT",1.15833665326193e-06
"MAK16",0.0438005379945069
"CFD",0.117992749230267
"VCP",0.00687274656325643
"E2F2",4.50713488231447e-05
"ACTB",0.00594376297624544
"PREX1",0.000562596930506309
"RPS13",0.00200745493084109
"ITGB7",0.184307296248983
"MED20",1.04174368968923e-05
"KARS",4.44334236071597e-09
"RNF144A",1.08642141927184e-06
"TOP2B",1.75919345757336e-09
"THEM6",0.019840233313597
"FAM133B",6.41327606387687e-06
"C12orf10",0.0566709157855221
"TSPAN17",7.39079573630619e-06
"MAP7D1",0.000928631106733357
"STX6",0.0866681015895154
"USF1",0
"IL32",5.73278105542308e-07
"SURF6",0.0212232933265445
"ACADM",3.39469163890271e-09
"GRAP2",0.834447516662459
"SLC48A1",0.00793420088119801
"AK3",0
"EXTL3",7.7945715881711e-08
"PTPN11",3.34400951373937e-10
"UTP6",0.723695306942858
"GFOD1",0.0120396379632199
"CALM1",0.051295478656436
"SENP7",6.36943831011649e-11
"SLC2A6",2.33146835171283e-15
"PYGB",0.00829380017435866
"HLA-B",1.15079501483706e-10
"FKBP5",0.145261560358914
"IL18",0.933449273724451
"KLF9",3.33066907387547e-15
"CDK13",0.0230043826972482
"GBAS",0.0057524188413155
"CD44",0.176513878515785
"GOLGA7",4.28449919986917e-09
"JAML",0.0570300017131837
"ADSS",4.23525214898746e-10
"ZFAND6",3.84425234889463e-06
"SRSF7",1.10573326272956e-07
"FAM111A",2.19854735306058e-07
"CDK7",0.320217660540934
"PNRC2",3.86024545662167e-13
"TYROBP",1.74925426588146e-07
"TSPYL1",9.6378240943551e-09
"ZNF467",0.000310669856122825
"NADSYN1",4.75792627518956e-09
"CEBPE",0.101764895039613
"ENC1",0.457619095040515
"SGSM2",0.00607384167428826
"SPECC1L",0.593954583114455
"TFG",0.00122718770417518
"TRIM22",1.99840144432528e-14
"MAPK1IP1L",6.16655420393464e-07
"GZMA",6.95733357591877e-08
"GSK3B",9.86171072128172e-05
"SNRPA",0.000123463253211775
"CHP1",0.0138442601476082
"PUF60",0.0614414934733789
"FAM126B",0.0482278411620521
"HPSE",7.05186131710889e-10
"DSTYK",0.323401823979592
"SUCLG1",0.00178604022504047
"PSMD6",0.16212448893646
"HIST3H2A",0.340872160416683
"ZCCHC6",6.06029289973442e-07
"LAMTOR4",0.0502991923878022
"FAM96B",0.120096367642364
"EDEM1",0.161935259576455
"TBC1D14",0.0496413455444367
"ZNF430",0.451795669470332
"RENBP",1.15997182037475e-06
"PELI2",0.00329586271244464
"SARAF",2.31596075650486e-10
"PSMC5",0.0151587649188227
"DYNC1H1",0.134909781710835
"KCNJ2",3.07727621162712e-10
"GPR18",9.03572129646868e-05
"TRAF3IP3",1.53424732696195e-07
"RNASE6",3.66970481779916e-08
"PIAS1",9.62543378335567e-11
"ADGRE1",0.00110028918002725
"POC1A",0.0496226772679496
"ZFYVE19",0.000350692245534301
"THAP11",8.70585792993595e-05
"RBM23",4.87756168787712e-10
"TUBB4B",3.86453168065293e-05
"LINC00938",4.44089209850063e-16
"RRAS",1.80517156778137e-10
"PRKCH",8.99746599447582e-09
"ARHGEF3",1.47881706880071e-12
"VPS26A",4.6271595199876e-06
"UBXN4",0
"VCPKMT",1.57452606508457e-10
"LYN",7.2325224254044e-08
"MYBPC3",0.000688048898288329
"SLC25A38",0.0220872955335059
"DUSP1",0.247262121674667
"RHOA",0.000981870711731836
"IFIH1",1.22346577313692e-13
"WIPI1",0.395075677942848
"SMAP2",0.000161430012014074
"SUV39H1",0.00277875913005543
"SUPT16H",0.0523454949229402
"ST3GAL6",0.000123482589294399
"BRI3",1.87904954332963e-05
"TEX264",0.00490353483980766
"HDDC3",0.00517536893415327
"DAP3",6.94436826376155e-06
"TRAK2",0.0387669314040033
"IL18R1",0.000214129592681966
"CLEC16A",0.747592134375026
"ERH",0.000876602752547306
"PAPSS1",0.0514760098080951
"RBM17",3.8266945168175e-11
"OSBP2",3.79934923711023e-06
"CEBPD",0.000150466194497434
"NPL",0.00216099167285122
"PAIP2",6.74865496819166e-10
"FAM110A",1.25173484943897e-06
"KAT2A",0.0143163916410396
"N4BP2",0.0011804245267415
"LAMP1",0.00248706331855031
"VENTX",0.00964870246432936
"POLR2A",0.00865877949489136
"GNG11",2.58224128746321e-08
"YIPF4",0.87998426986698
"OSBPL8",6.65917231357227e-08
"GBP1P1",8.05577826668014e-13
"RNASEH2B",0.131199722033888
"MTERF3",3.06954781215119e-06
"VIM",0.0544230619438077
"E2F5",3.34361649478865e-10
"IMMT",0.827464974047794
"RPS12",0.00286760828980959
"YARS2",0.260510235400888
"CD19",4.07196942830979e-10
"CD300LB",0.000149848851253576
"FMNL1",0.000148265516132673
"LOC153684",7.02461752322137e-07
"YBX3",0.000305708054269549
"GLTSCR1",0.000712413935896938
"UBA52",0.17825212534433
"C5orf51",0.890111028749343
"SLMAP",6.66133814775094e-16
"RPS4Y1",0.0001106439296783
"CMC2",0.002207956218093
"PCNX3",1.91825619864083e-05
"BTN2A1",0.00579228353116434
"PUM1",7.47681428991953e-08
"DYNC1LI2",1.4255263636187e-13
"NAXD",0.0215453263084071
"TMEM17",0.000170421738191151
"COX6A1",0.131352469427586
"ASB8",0.577446458925708
"MRPL34",0.00591105492711808
"EPRS",1.98218126357119e-08
"RRAGA",0.0188321529585853
"LOC399886",0.0772239572984751
"TXNDC12",2.22044604925031e-16
"PNMA3",0.00132669808648878
"CD164",0.0344235018718629
"PRKAA1",2.55351295663786e-14
"ATP8B4",1.63018532006731e-09
"EXO5",1.0086260486819e-06
"ZBTB40",3.98177229918861e-05
"FKTN",0.043261199149963
"ACRBP",0.298038068553916
"PITHD1",0.000627278272091525
"DDX23",0.028327117018462
"SEC22B",0.100705974174918
"NDUFA1",0.0808131836547057
"TGFBR3",0.000175857346456976
"C19orf43",0.00449472088512626
"TUBA4A",0.00803544264399825
"SECISBP2L",4.9693582582222e-13
"DTX3L",4.44089209850063e-15
"UBP1",5.11796560875855e-05
"NUP210",0.00270794011236763
"ATP6V1G1",0.00422403454876075
"KBTBD2",3.48423211494753e-05
"CDKN1A",6.72088302172691e-05
"CLEC2B",0.0522533191785035
"KBTBD11",2.66411961380442e-08
"NDUFA3",0.0135722434044111
"TMEM2",0.00357536073006637
"GNPDA1",0.00208752340391083
"RPS19",0.152929049807112
"S1PR4",8.76498873481069e-12
"MCM3AP",0.621352783139293
"COPS7B",0.0411420839659047
"FASN",0.618237308913204
"LILRB3",2.3165794604818e-07
"TSPAN14",0.0394391872793421
"ATP6V0E2",5.86469206531604e-09
"SWAP70",2.22396345783693e-09
"POLE3",2.31763326672407e-05
"STAT4",2.75097282731451e-08
"CD58",0.00121383395048458
"DENND5A",2.32843666791993e-07
"SUSD3",1.18799891657417e-06
"BRD3",3.77332008838493e-06
"SRPRA",0.0704216701290189
"LMOD3",9.13741593500106e-09
"NEDD8",0.00984415783049697
"TNFAIP6",1.06361586205139e-11
"TM9SF2",0.000313281639650831
"METAP1",2.14913460361288e-08
"NABP1",0.00205365891116771
"CTCF",0.435198663974503
"CCNA2",0.163631614471525
"CD37",7.84571023815239e-07
"NIFK",6.20158759303546e-05
"HERC1",0.0902807014622667
"DCAF12",6.11612533389927e-05
"RNF113A",0.00621311688851089
"ZZEF1",0.623447365596061
"IGFLR1",5.38125100035813e-13
"LPAR6",0.00493530509066331
"PLAGL2",1.55431223447522e-15
"PSME2",0
"BOLA3",0.000783619017212134
"NDUFV1",0.000563828779434061
"ZNF385A",3.69910013731101e-09
"TMEM258",0.017657406808004
"SNTB2",0.000241923547057654
"ICAM2",0.00222336124556266
"KCTD13",1.15699590256257e-05
"TGM3",2.12769335505847e-06
"RBM5",0.0944859831849277
"SARS",0.648668922854576
"RAB22A",7.65031493710211e-09
"SLC43A2",7.1410735080768e-07
"NOV",1.31617512444393e-08
"FKBP11",0.00960319736552373
"HELZ2",0
"C2orf88",0.00488277774493551
"C3AR1",4.20069934392586e-09
"CITED4",0.0236698293500173
"ATP6V1B2",6.24717759252214e-05
"SLC27A1",0.00489611875049878
"HEATR1",0.00777980452139682
"TRIB3",0.926047069831776
"HSDL2",7.27302931435858e-07
"MYDGF",0.010894826888377
"ARL2",0.0263602159688605
"NUDT18",0.000146383187981547
"PNPLA2",0.112468593509632
"RPS15A",9.49889934013237e-05
"HSH2D",7.56061879769732e-14
"PCID2",1.33570932092653e-11
"SH3GL1",0.000174761462710338
"SPRYD3",0.00749504077927732
"LSM4",0.000892440968664143
"FRAT2",0.00217872535134045
"SNN",0.00319747888941269
"COTL1",7.00685664496437e-05
"TMEM245",4.40106763042181e-05
"ARGLU1",2.13717932240343e-13
"NCALD",6.51568374143707e-07
"WBP2",0.000626483937745892
"RPL23A",0.0107318092841465
"PHIP",0.000942769687379164
"BPGM",7.50226955451572e-05
"PLA2G2D",0.0532580276182767
"DOCK8",0.000325353933447237
"PDLIM1",0.00860046340350262
"PPP2R2A",0.000461802023263846
"SLC35B2",0.0004703934808854
"HSPA1A",0.000395679104629565
"SERF2",0.286265029888884
"EEF2K",0.01857918808981
"PSMB1",0.049610956610598
"VPS37C",4.54673321215182e-09
"SOX8",0.179426102279837
"UBQLN4",0.197107958670938
"TANGO2",0.00132200973686891
"EXOC3",3.13448804800665e-07
"GNL1",0.258580790028079
"ZDHHC8",0.300233149766166
"ITPR1",0.00399475759284029
"GTF3C3",3.24198462853253e-05
"STIP1",8.46448169666836e-06
"ETV6",3.30069305221059e-13
"TPT1",2.5706471395992e-08
"NUPL2",9.98214755298932e-09
"DNAJC5",1.81117754127769e-09
"SCGN",0.0122928893767332
"MFSD1",1.10936097419412e-07
"COA3",0.406171158126218
"NUAK2",4.22351628077688e-05
"RPL13AP6",1.03769061288173e-06
"CFLAR",1.08384176078502e-08
"GTF3C1",0.00051509093647395
"SLC30A7",0.0836371877444492
"OTULIN",0.0254964456182665
"FURIN",1.68295504532345e-06
"F8A1",0.105368421159616
"LINC00921",1.20755614518853e-06
"UQCC2",0.00298901139427865
"SLC25A28",1.93786986457667e-10
"PHACTR2",0.0262536254973716
"METTL13",0.432788365736228
"FOPNL",3.87009091440405e-10
"PDE6D",0.704634988346599
"CRISPLD2",8.43284168308145e-05
"ADSL",2.18692969755629e-06
"DHRS13",0.0248397791122549
"VPS28",0.00210180244334413
"XPC",0.000476723006909152
"HCN4",0.0362378837752033
"CKAP4",0.00471264505373137
"NFE2L2",0.00343916032397162
"KXD1",2.07654133888013e-07
"TBCB",9.78032787438687e-05
"RINL",1.42223311903056e-05
"CDS2",0.0003775480733621
"ATG7",2.68677666348527e-06
"RTF1",0.0653762198988053
"TESK1",0.00187719155541732
"RSBN1",0
"YPEL3",0.00185903565708401
"DOK2",2.60354801917551e-06
"AIRE",0.984981527502713
"FAM65C",0.229917821941337
"IDNK",0.000125220281224303
"STK39",5.05008435069954e-09
"ATP5O",0.0043376784557343
"ZNF787",0.0810655983697736
"MTPN",3.44767899673748e-05
"TMEM176A",0.000382225370303635
"KRT23",0.000780834497252525
"CHSY1",1.60007827276765e-06
"EDRF1",0.00319064301487337
"CXCL10",3.69117178775635e-05
"HCK",1.93160243355806e-09
"RALBP1",0.00880482240148239
"DAPK2",0.000543642045637505
"SIDT2",0.000281953850478134
"RNF114",3.1465851701995e-08
"UQCRH",0.000928283157496712
"TRIM4",1.79610981643208e-09
"ACTR1A",0.03342955487315
"HDC",0.0391532864847561
"RNF165",4.20328120733782e-05
"TMEM158",0.000208372891161712
"TMEM59",2.14379460228287e-06
"CD7",0.00272534070273567
"VPS4B",1.94186888791137e-11
"ITGA5",0.0237206249917228
"CCDC86",0.000488730055070996
"MCTP2",0.0763309986347922
"HIST1H2AC",1.70441839952851e-06
"ARIH2",9.67761155656888e-08
"CIAO1",0.000193210117274245
"MNT",8.3481196928803e-05
"SOD2",3.33066907387547e-16
"ZHX2",0.00865590978809316
"DGKQ",1.82790746450223e-06
"TAX1BP1",2.47279547460622e-06
"MIEF1",0.253298510359835
"KIAA0430",0.00270442483612365
"JAK1",0.147380774460762
"MED12",0.000100162051854591
"SNTB1",1.24122934153093e-13
"RAB10",3.31818104104542e-08
"PTPN4",4.23883150801885e-13
"UBE2N",4.81394234808086e-07
"TAMM41",0.411723893900417
"C15orf39",9.14956999054084e-12
"DIRC2",0.50628983537456
"DNAJB6",0.000282501608379282
"TMCO1",2.34858272185612e-06
"ALDH2",7.4661775761875e-07
"ANAPC13",0.000157602815259117
"PISD",2.69751465609147e-09
"ADPGK",0.623648628951543
"ID2",4.74130456451505e-07
"SERTAD1",2.85937939992209e-12
"FAM49A",0.000175537770778944
"PPP6R1",0.00845739718497596
"NDUFS8",1.26113592356925e-05
"PGD",0.000716827448923096
"CCPG1",1.7516887940161e-10
"ABHD14A",9.30295215040289e-06
"SCAND1",4.07851530326298e-12
"CTSW",0.000308692147275802
"SNRK",4.87165863205519e-13
"SHFM1",3.41716388208013e-06
"EIF5A",1.59233537898595e-05
"RASGRP2",1.14207032275715e-07
"UBA7",5.62033838358289e-08
"TMC6",2.64755036524233e-05
"PGGHG",4.33983626813017e-10
"RNF167",0.0303602125792665
"SHARPIN",0.00856039558527755
"GPAT3",0.0456458853700905
"DTWD2",0.0103823176471598
"UBTD1",3.32981311013114e-06
"EIF4ENIF1",0.581729862190872
"C2orf47",0.00610380490066875
"RASAL3",0.924289678947818
"ACADS",0.0454378251361079
"FGR",5.65480995362577e-12
"DDX60",2.79538570069349e-09
"DHX30",0.00330205021324415
"DYNLL1",0.0139837759292145
"ZFAND5",2.01394456667003e-13
"JADE2",0.389848442415724
"C6orf47",0.103020627476079
"YPEL1",4.21884749357559e-13
"SRSF1",7.23644878960483e-05
"MLPH",0.0269214960901044
"RPUSD3",0.000139099859541636
"CNPPD1",0.00221027525895756
"WDR59",2.34187164569466e-05
"LTA",0.145843100686164
"ERCC5",0.0813597386782901
"MGMT",0.0630834047666514
"STPG3",0.382333853468729
"POLR3C",0.0906348151341667
"DPYD",3.69136137212678e-08
"RPA1",1.04266750788895e-08
"PLEK",1.10082120086119e-08
"LAMTOR5",0.336053154740346
"DIS3L",8.90652218643595e-10
"ATP6V0D1",1.83054349456313e-09
"LINC00936",0.0421467201202316
"TMEM167B",5.35544019353296e-07
"ZBTB4",0.049554381885949
"TTC37",0.0271026044902056
"ZNF830",2.1122014929098e-05
"PTGER4",7.52072848442253e-11
"EZR",0.0393319103068166
"PRR13",0.0268736187768555
"CORO7",2.10390336041755e-07
"RTCB",0.314273719012441
"TRIM44",0.000576024180503065
"BCDIN3D",5.62678792448423e-10
"EIF4E3",6.19206647956005e-07
"GLRX5",7.48842709683561e-05
"HIST1H2BK",0.140043180674985
"VASH1",0.00868509803448325
"UTP4",0.0635534586186111
"TRAPPC8",0.000367953866667659
"CD2BP2",5.36875452108454e-05
"DNASE2",0.000259319951120718
"MMP9",0.0103929908040203
"LPCAT2",1.52042822776366e-10
"MAP1S",0.000401300245706615
"SS18L2",1.02292371746415e-05
"C1QB",7.21101250933387e-08
"CLIC3",9.20201128911113e-05
"GABARAPL2",0.00321918261494691
"WDR37",0.1048414299196
"GRINA",1.66284153735319e-06
"IPCEF1",0.413864466235197
"FYB",1.96086004322638e-07
"NCF2",8.88036020232352e-05
"HBG1",0.0904915762460909
"PHC1",0.146886595335393
"S100A10",0.000558099306953053
"CCDC102A",6.3305290637361e-05
"NUDCD3",0.00247617538332279
"PPP3R1",0.0786046689802525
"INTS5",0.00147279137223888
"NLRC4",0.00392037777045173
"DDX58",6.15063555642337e-14
"PGLS",3.36354610830369e-10
"HSPBAP1",0.0824679619083875
"EMG1",0.000579302339755561
"LOC93622",8.98922616998643e-06
"GATA1",0.00524447467555877
"FAM212B",2.59712285011204e-09
"ATP6V1D",0.203687944368597
"FNBP1",6.65915714348486e-06
"UROS",0.0112645790452607
"DDX55",1.63321211927858e-05
"DUSP3",3.5527136788005e-15
"CHCHD5",2.49734030677295e-06
"CAP1",0.253278556790406
"HMGCS1",7.83524090053334e-09
"BLVRB",0.100063084226996
"SUZ12",6.69504451877856e-11
"SEL1L3",1.47881706880071e-13
"DDRGK1",0.0012478676008254
"ALOX5AP",0.141745454617316
"FFAR2",2.25375273998907e-14
"MRPL17",0.000598093319934212
"CXCR3",0.00253721584716637
"KLRD1",2.79891398946575e-09
"ZFYVE26",7.45246681144174e-06
"EID2B",1.42590765358497e-05
"PHF3",1.62877666909367e-09
"CHURC1",3.75686163196498e-05
"COX7C",0.000103442386494512
"LLGL1",0.0593784790074212
"PSMB9",0
"ACTR10",0.00155241680083007
"SMCO4",1.66533453693773e-15
"AHSA2",0.416329901809075
"KIAA1468",0.000218077114861548
"PAPOLA",2.87558104439256e-07
"CSF2RB",0.00686963166848398
"ATP6V1E1",0.189928287264102
"ZNF22",5.30043076096831e-09
"STK17B",0.000986410095913937
"HDAC6",0.000283480632323307
"PCF11",4.20148582591651e-10
"PQLC1",0.0866351387786269
"MCM6",4.85843342379333e-06
"CCDC28A",0.0131513870771618
"GPR183",7.53841433720481e-13
"SRPK1",0.0131639175703178
"SRBD1",1.33226762955019e-15
"EMC4",0.0167161678832252
"ANKRD55",0.00902304794334507
"CAPZB",4.83307604826066e-07
"TSPAN5",0.00902290274084727
"CMTM2",0.00398345947371692
"MARC1",0.0294344579703784
"SLC30A9",7.02372856764555e-07
"TMX2",0.00407515515805534
"SNORD14A",0.250826703791572
"SAMD9L",0
"DNAJC9",8.99226453299207e-08
"OCIAD1",0.025859062511983
"PNPLA6",3.8788369072229e-08
"CDC23",0.000155180092707319
"DOCK2",5.51011930027823e-06
"GALC",7.29819098488349e-08
"SNRNP40",9.47068439586252e-05
"XYLT2",0.0219879986809849
"ANKRD22",4.6340709047854e-13
"PIGM",0.918112112479531
"RBSN",0.0843084203924321
"ACAT1",2.79483387147783e-05
"LMO2",0.000631104368900903
"RILP",0.480516973603294
"MRPL36",0.00127948539505784
"TUBA1B",0.0245479403855091
"GTF2H4",0.00305587467580415
"CST3",1.13823438674387e-07
"ZNF511",0.00028751690429818
"NBPF9",2.36014903138848e-05
"SLC9A1",0.496059311359439
"CSNK2B",0.000947967908576208
"HMOX1",0.0507044635239575
"LOC401357",1.87463015957068e-05
"CD55",6.68979054541108e-06
"RPS21",0.00975742221375542
"GCA",4.84377050624651e-06
"VBP1",2.13092979106655e-06
"SESN1",6.30162588777239e-12
"NME4",0.138685025337773
"PGM1",0.355092545813155
"MANBA",0.167067037762891
"SPINT2",0.663035539061004
"ZNF692",0.0193322738628043
"RFTN1",0.00192617047727417
"PPTC7",4.56197171929684e-05
"FIG4",0.000524772311678356
"NRDC",0.000511839859892227
"ZNF106",0.00140696855530675
"ATXN1",0.0346391150739814
"PSME3",0.000259344433354847
"PLIN2",0.0103488837281186
"ZBTB48",0.0720577924554207
"SNRNP25",3.58335994339321e-05
"MSANTD4",7.10444258977816e-09
"S100P",4.71342239912742e-05
"IFITM1",1.53210777398272e-14
"TNFSF10",9.20225604383873e-07
"SIAH2",0.174155728225685
"GOT2",0.0241840845537615
"EMD",0.188680012880303
"CXCR4",0.0267845825269218
"CCDC97",8.52179016241905e-09
"ROMO1",0.00126078692884035
"POLR3K",0.0985299045019534
"APBB1IP",7.82614746563937e-07
"MCUB",0.0211788208386845
"ABHD3",3.50329379439351e-06
"DNAL4",0.000560818559763199
"SEC61B",0.0211450387173895
"WDR75",4.5669801274073e-09
"PPIH",0.00330965185216203
"CCNB2",0.106094823907421
"C1orf50",0.00500945704284328
"MGST2",0.0581586803516355
"ZNF91",0.000370415217074926
"PRDM8",0.0876028709914092
"ABTB1",0.0001725393308325
"APOBEC3G",6.20933393591372e-09
"OSBPL5",0.00133630315699151
"THOC1",0.179272296965954
"RHOB",0.0131864998377669
"PTTG1IP",0.292295558167942
"WDFY2",1.48834459512415e-06
"RERE",1.23789867245705e-12
"AGTRAP",6.81676937119846e-14
"VPS36",3.11227710270146e-11
"MRPS24",6.54750517317115e-05
"HEBP1",1.03730274370051e-07
"SPEN",0.284715400509224
"PPP3CB",1.50990331349021e-13
"TSSC4",0.197727644689803
"ZNF185",0.000408679180656568
"PIAS4",0.00902096630367644
"ANAPC4",1.19647580731908e-09
"SF3B3",0.661050319955864
"RAB4B",2.50160336889849e-10
"SYVN1",0.626903754349996
"PRDX6",1.70506817553928e-08
"GALK1",0.000240552333292676
"MVP",0
"TMED5",3.5961490785219e-08
"DIMT1",1.66522752476084e-07
"SPOUT1",0.427928409294696
"GOLGA8B",1.29474209131786e-12
"TAX1BP3",0.854221996232595
"SRF",0.00635881514244208
"ARHGEF6",0.0018436087967042
"KCTD20",7.39759004257934e-05
"KIAA2013",3.88575004904856e-05
"LAT2",3.82212819061145e-07
"YIPF1",6.69141412199536e-05
"TMEM147",2.59209814694739e-05
"FAM162A",0.00280483748175342
"TMEM268",0
"ENOSF1",0.00269896593522612
"ADA",2.92719192773738e-07
"POLD4",0.121063736296717
"HSPE1",0.0392454289050836
"TRIB1",0.0693107130838385
"ASTE1",0.000530794493753373
"IQGAP1",0.0203441703649063
"EIF1",0.58843988532301
"NOL7",0.0721073859843736
"DKFZP586I1420",1.739918786825e-08
"YIPF6",0.00253624841832312
"TBC1D15",2.07327643941824e-09
"HCP5",0.0863077334221869
"LINC00493",0.0387665276222793
"FAM89B",0.0023521759000108
"TMED4",0.00015225132626262
"HIBADH",5.56402314935145e-05
"NAP1L4",4.84371552644802e-07
"WWP1",2.22044604925031e-16
"GPR137",1.31480986420573e-06
"CAMK1G",0.322947720366174
"FZD7",0.182143056644142
"IRF2BPL",5.52909718010142e-10
"LRMP",7.27702125291607e-06
"MRPL18",0.0960175975326233
"DPYSL5",0.016951595946554
"SLC31A1",4.52970994047064e-14
"TPK1",0.00248654760469091
"SMUG1",0.00685038528581727
"KAT8",0.119409989417303
"CBS",0.0115904968574252
"MEFV",3.26559002061799e-10
"SRXN1",2.1949420585532e-06
"OARD1",1.68537698819193e-06
"MRPS17",0.00147810543258808
"CTNNA1",3.21250923973615e-07
"FKBP15",1.92872657844845e-08
"VNN3",0.000339789013397929
"MOAP1",0.0011222482291029
"THOC7",0.0126368377921487
"OXLD1",5.21383185750901e-05
"LZTR1",9.97389216488287e-05
"ITPRIP",2.48547626924278e-10
"LPCAT3",0.22009842809232
"LRG1",0.0183099797838906
"ZNF721",1.87921900263177e-11
"DDX5",7.6124460887117e-06
"MOSPD3",0.180761067729071
"TAPBPL",0
"C1orf131",0.000640670313059033
"WDR13",3.99905604768769e-05
"CD24",0.12954960865074
"PGAP3",0.00262923609759502
"RILPL1",0.00262225245020908
"LTV1",0.000655625359435641
"ZNF486",0.593568175183447
"GMIP",2.19391024798288e-05
"IFITM3",0
"RBM12B",0.00141685966551419
"TRIO",0.319885364078124
"RAB5A",3.62850445800866e-05
"TOR1A",0.756935456815099
"PPA1",0.048659672083178
"WDR81",0.531948384537479
"NIPSNAP1",0.00475876164621869
"EBPL",0.001191714790724
"TCAF1",0.00145508353743473
"BAK1",7.19202475352176e-13
"SHTN1",4.71625776210516e-08
"SIN3A",0.0145775096731737
"C18orf21",0.515741772451904
"TK1",0.0102859807856368
"TYMS",0.0134138186244548
"CEACAM8",0.532887720040344
"CHD8",0.00481551466895036
"MRPL23",0.00334645817625656
"ENTPD4",1.1431003548168e-06
"TMEM230",4.59960243448521e-06
"SLC6A8",0.000721978406948987
"CDKN2AIPNL",5.49863292675923e-08
"ACADVL",1.30506244386819e-05
"NT5C",0.00861770550391983
"GRSF1",2.47259150931711e-07
"HEXB",2.12037176516855e-06
"ESPN",0.0819693441478316
"ZNF18",0.130805176884595
"UBE2E1",0.00138086001538429
"MCM3",0.0437705627225141
"BABAM1",0.113061417636799
"B9D2",2.57866044029997e-05
"MARCKS",2.13616147881623e-06
"UBAC1",0.00173700930708032
"MIF",0.00371681509369548
"LDHA",0.0484424417341156
"FAM104A",5.76664538005645e-05
"DHRS1",0.0149902817507945
"NICN1",0.00211708803256316
"ZNF700",4.3031206375943e-09
"ZNF682",7.7786612588282e-05
"IFI30",0
"ADORA2A",0.000997437083244512
"NDUFB5",7.5632669367387e-06
"FAM8A1",0.000933510712515684
"DHRS7",0.000389380587807908
"LAIR2",1.67014749746786e-05
"ZNF394",9.30555632550067e-12
"PADI4",0.00242074856983165
"MICU1",0
"UBAP1",0.000149059142748098
"NPLOC4",0.000180114551989741
